"native","family","genus","familyId","genusId","physiognomy","synonymGC","commonName","nameDNR","speciesId"
"N","Lamiaceae","Scutellaria",12,24,"H","Scutellaria lateriflora","mad dog skullcap","Scutellaria lateriflora",2989
"I","Fabaceae","Securigera",21,426,"H","Coronilla varia","crownvetch","Securigera varia",2990
"I","Crassulaceae","Sedum",107,206,"H","Sedum acre","mossy stonecrop","Sedum acre",2991
"N","Selaginellaceae","Selaginella",130,427,"H","Selaginella rupestris","rock spikemoss","Selaginella rupestris",2992
"N","Selaginellaceae","Selaginella",130,427,"H","Selaginella selaginoides","northern spikemoss","Selaginella selaginoides",2993
"N","Asteraceae","Senecio",5,207,"H","Senecio integerrimus","entire ragwort","Senecio integerrimus var. integerrimus",2994
"I","Asteraceae","Senecio",5,207,"H","Senecio vulgaris","common groundsel","Senecio vulgaris",2995
"I","Asteraceae","Senecio",5,207,"H","Senecio viscosus","sticky ragwort","Senecio viscosus",2996
"I","Poaceae","Setaria",14,61,"G","Setaria faberi","giant foxtail","Setaria faberi",2997
"I","Poaceae","Setaria",14,61,"G","Setaria italica","foxtail millet","Setaria italica",2998
"I","Poaceae","Setaria",14,61,"G","","yellow foxtail","Setaria pumila subsp. pallidefusca",2999
"I","Poaceae","Setaria",14,61,"G","Setaria glauca","yellow foxtail","Setaria pumila subsp. pumila",3000
"I","Poaceae","Setaria",14,61,"G","Setaria verticillata","bristly foxtail","Setaria verticillata",3001
"I","Poaceae","Setaria",14,61,"G","Setaria viridis","green foxtail","Setaria viridis",3002
"I","Poaceae","Setaria",14,61,"G","Setaria viridis var. major","green foxtail","Setaria viridis var. major",3003
"I","Poaceae","Setaria",14,61,"G","Setaria viridis var. viridis","green foxtail","Setaria viridis var. viridis",3004
"I","Poaceae","Setaria",14,61,"G","","yellow foxtail","Setaria pumila",3005
"N","Elaeagnaceae","Shepherdia",69,455,"D","Shepherdia argentea","buffaloberry","Shepherdia argentea",3006
"N","Elaeagnaceae","Shepherdia",69,455,"D","Shepherdia canadensis","soapberry","Shepherdia canadensis",3007
"N","Asteraceae","Shinnersoseris",5,2054,"H","Lygodesmia rostrata","annual skeletonweed","Shinnersoseris rostrata",3008
"N","Rosaceae","Sibbaldiopsis",13,1031,"B","Potentilla tridentata","three-toothed cinquefoil","Sibbaldiopsis tridentata",3009
"N","Cucurbitaceae","Sicyos",68,1032,"H","Sicyos angulatus","bur cucumber","Sicyos angulatus",3010
"I","Caryophyllaceae","Silene",26,32,"H","Silene armeria","sweet William catchfly","Silene armeria",3011
"I","Caryophyllaceae","Silene",26,32,"H","Silene csereii","smooth catchfly","Silene csereii",3012
"I","Caryophyllaceae","Silene",26,32,"H","Silene dichotoma","forking catchfly","Silene dichotoma subsp. dichotoma",3013
"N","Caryophyllaceae","Silene",26,32,"H","Silene antirrhina","sleepy catchfly","Silene antirrhina",3014
"N","Caryophyllaceae","Silene",26,32,"H","Silene drummondii","Drummond's campion","Silene drummondii subsp. drummondii",3015
"I","Caryophyllaceae","Silene",26,32,"H","Lychnis flos-cuculi","ragged robin","Silene flos-cuculi subsp. flos-cuculi",3016
"N","Caryophyllaceae","Silene",26,32,"H","","mountain campion","Silene hitchguirei",3017
"I","Caryophyllaceae","Silene",26,32,"H","Silene latifolia","white campion","Silene latifolia",3018
"N","Caryophyllaceae","Silene",26,32,"H","Silene nivea","snowy campion","Silene nivea",3019
"I","Caryophyllaceae","Silene",26,32,"H","Silene noctiflora","night-flowering campion","Silene noctiflora",3020
"N","Caryophyllaceae","Silene",26,32,"H","Silene stellata, Silene stellata var. scabrella, Silene stellata var. stellata","starry campion","Silene stellata",3021
"I","Caryophyllaceae","Silene",26,32,"H","Silene vulgaris","bladder campion","Silene vulgaris subsp. vulgaris",3022
"I","Caryophyllaceae","Silene",26,32,"H","Silene dioica","red cockle","Silene dioica",3023
"N","Asteraceae","Silphium",5,348,"H","Silphium perfoliatum","cup plant","Silphium perfoliatum var. perfoliatum",3024
"N","Asteraceae","Silphium",5,348,"H","Silphium laciniatum","compass plant","Silphium laciniatum",3025
"I","Brassicaceae","Sinapis",18,1036,"H","Sinapis arvensis","wild mustard","Sinapis arvensis",3026
"I","Brassicaceae","Sisymbrium",18,1037,"H","Sisymbrium altissimum","tumble mustard","Sisymbrium altissimum",3027
"I","Brassicaceae","Sisymbrium",18,1037,"H","Sisymbrium officinale","hedge mustard","Sisymbrium officinale",3028
"I","Brassicaceae","Sisymbrium",18,1037,"H","Sisymbrium loeselii","tall hedge mustard","Sisymbrium loeselii",3029
"N","Iridaceae","Sisyrinchium",58,171,"H","Sisyrinchium angustifolium","narrowleaf blue-eyed grass","Sisyrinchium angustifolium",3030
"N","Iridaceae","Sisyrinchium",58,171,"H","Sisyrinchium campestre","field blue-eyed grass","Sisyrinchium campestre",3031
"N","Iridaceae","Sisyrinchium",58,171,"H","Sisyrinchium montanum, Sisyrinchium montanum var. crebrum, Sisyrinchium montanum var. montanum","mountain blue-eyed grass","Sisyrinchium montanum var. montanum",3032
"N","Iridaceae","Sisyrinchium",58,171,"H","Sisyrinchium mucronatum","pointed-petal blue-eyed grass","Sisyrinchium mucronatum",3033
"N","Apiaceae","Sium",9,484,"H","Sium suave","water parsnip","Sium suave",3034
"N","Smilacaceae","Smilax",131,266,"H","Smilax ecirrhata","erect carrion flower","Smilax ecirrhata",3035
"N","Smilacaceae","Smilax",131,266,"H","Smilax herbacea, Smilax herbacea var. herbacea","smooth carrion flower","Smilax herbacea",3036
"N","Smilacaceae","Smilax",131,266,"H","Smilax herbacea var. lasioneura","common carrion flower","Smilax lasioneura",3037
"N","Smilacaceae","Smilax",131,266,"C","Smilax hispida","bristly greenbrier","Smilax tamnoides",3038
"N","Smilacaceae","Smilax",131,266,"H","Smilax illinoensis","Illinois carrion flower","Smilax illinoensis",3039
"I","Solanaceae","Solanum",110,349,"H","","Carolina horsenettle","Solanum carolinense var. carolinense",3040
"N","Solanaceae","Solanum",110,349,"H","Solanum nigrum var. virginicum","black nightshade","Solanum emulans",3041
"N","Solanaceae","Solanum",110,349,"H","","hairy nightshade","Solanum nitidibaccatum",3042
"N","Solanaceae","Solanum",110,349,"H","Solanum rostratum","buffalo bur","Solanum rostratum",3043
"N","Solanaceae","Solanum",110,349,"H","Solanum triflorum","three-flowered nightshade","Solanum triflorum",3044
"I","Solanaceae","Solanum",110,349,"H","Solanum dulcamara","bittersweet nightshade","Solanum dulcamara",3045
"N","Asteraceae","Solidago",5,214,"H","Solidago canadensis s.l.","late goldenrod","Solidago altissima",3046
"N","Asteraceae","Solidago",5,214,"H","Solidago canadensis var. gilvocanescens","late goldenrod","Solidago altissima subsp. gilvocanescens",3047
"N","Asteraceae","Solidago",5,214,"H","Solidago canadensis s.l.","Canada goldenrod","Solidago canadensis",3048
"N","Asteraceae","Solidago",5,214,"H","Solidago canadensis var. canadensis","Canada goldenrod","Solidago canadensis var. canadensis",3049
"N","Asteraceae","Solidago",5,214,"H","Solidago canadensis var. scabra","late goldenrod","Solidago altissima subsp. altissima",3050
"N","Asteraceae","Solidago",5,214,"H","Solidago flexicaulis","zigzag goldenrod","Solidago flexicaulis",3051
"N","Asteraceae","Solidago",5,214,"H","Solidago gigantea","giant goldenrod","Solidago gigantea",3052
"N","Asteraceae","Solidago",5,214,"H","Solidago hispida, Solidago hispida var. arnoglossa, Solidago hispida var. hispida","hairy goldenrod","Solidago hispida",3053
"N","Asteraceae","Solidago",5,214,"H","Solidago canadensis var. hargeri","Canada goldenrod","Solidago canadensis var. hargeri",3054
"N","Asteraceae","Solidago",5,214,"H","Solidago missouriensis, Solidago missouriensis var. fasciculata, Solidago missouriensis var. missouriensis","Missouri goldenrod","Solidago missouriensis",3055
"N","Asteraceae","Solidago",5,214,"H","Solidago mollis","soft goldenrod","Solidago mollis",3056
"N","Asteraceae","Solidago",5,214,"H","Solidago nemoralis","gray goldenrod","Solidago nemoralis",3057
"N","Asteraceae","Solidago",5,214,"H","Solidago nemoralis var. longipetiolata","gray goldenrod","Solidago nemoralis subsp. decemflora",3058
"N","Asteraceae","Solidago",5,214,"H","Solidago nemoralis var. nemoralis","gray goldenrod","Solidago nemoralis subsp. nemoralis",3059
"N","Asteraceae","Solidago",5,214,"H","Solidago ptarmicoides","upland white aster","Solidago ptarmicoides",3060
"N","Asteraceae","Solidago",5,214,"H","Solidago riddellii","Riddell's goldenrod","Solidago riddellii",3061
"N","Asteraceae","Solidago",5,214,"H","Solidago rigida","stiff goldenrod","Solidago rigida",3062
"N","Asteraceae","Solidago",5,214,"H","Solidago rigida var. humilis","stiff goldenrod","Solidago rigida subsp. humilis",3063
"N","Asteraceae","Solidago",5,214,"H","Solidago rigida var. rigida","stiff goldenrod","Solidago rigida subsp. rigida",3064
"N","Asteraceae","Solidago",5,214,"H","Solidago sciaphila","cliff goldenrod","Solidago sciaphila",3065
"N","Asteraceae","Solidago",5,214,"H","Solidago speciosa","showy goldenrod","Solidago speciosa",3066
"N","Asteraceae","Solidago",5,214,"H","Solidago juncea","early goldenrod","Solidago juncea",3067
"N","Asteraceae","Solidago",5,214,"H","Solidago speciosa var. jejunifolia, Solidago speciosa var. speciosa","showy goldenrod","Solidago speciosa var. speciosa",3068
"N","Asteraceae","Solidago",5,214,"H","Solidago uliginosa","bog goldenrod","Solidago uliginosa",3069
"N","Asteraceae","Solidago",5,214,"H","Solidago ulmifolia","elm-leaved goldenrod","Solidago ulmifolia var. ulmifolia",3070
"N","Asteraceae","Solidago",5,214,"H","Solidago xbernardii","bernard's goldenrod","Solidago xbernardii",3071
"N","Asteraceae","Solidago",5,214,"H","Solidago speciosa var. rigidiuscula","showy goldenrod","Solidago speciosa var. rigidiuscula",3072
"I","Asteraceae","Sonchus",5,236,"H","Sonchus arvensis var. arvensis","field sow thistle","Sonchus arvensis subsp. arvensis",3073
"I","Asteraceae","Sonchus",5,236,"H","Sonchus arvensis var. glabrescens","field sow thistle","Sonchus arvensis subsp. uliginosus",3074
"I","Asteraceae","Sonchus",5,236,"H","Sonchus asper","spiny sow thistle","Sonchus asper",3075
"I","Asteraceae","Sonchus",5,236,"H","Sonchus arvensis s.l.","field sow thistle","Sonchus arvensis",3076
"I","Asteraceae","Sonchus",5,236,"H","Sonchus oleraceus","common sow thistle","Sonchus oleraceus",3077
"I","Rosaceae","Sorbaria",13,2055,"D","Sorbaria sorbifolia","false spiraea","Sorbaria sorbifolia",3078
"N","Rosaceae","Sorbus",13,625,"D","Sorbus americana","American mountain ash","Sorbus americana",3079
"I","Rosaceae","Sorbus",13,625,"D","Sorbus aucuparia","European mountain ash","Sorbus aucuparia",3080
"N","Rosaceae","Sorbus",13,625,"D","Sorbus decora","showy mountain ash","Sorbus decora",3081
"N","Poaceae","Sorghastrum",14,358,"G","Sorghastrum nutans","Indian grass","Sorghastrum nutans",3082
"N","Sparganiaceae","Sparganium",132,81,"H","Sparganium androcladum","branching bur-reed","Sparganium androcladum",3083
"N","Sparganiaceae","Sparganium",132,81,"H,S","Sparganium angustifolium","narrow-leaved bur-reed","Sparganium angustifolium",3084
"N","Sparganiaceae","Sparganium",132,81,"H","Sparganium chlorocarpum, Sparganium emersum s.s.","narrowleaf bur-reed","Sparganium emersum",3085
"N","Sparganiaceae","Sparganium",132,81,"H","Sparganium americanum","Nuttall's bur-reed","Sparganium americanum",3086
"N","Sparganiaceae","Sparganium",132,81,"F,H,S","Sparganium fluctuans","floating bur-reed","Sparganium fluctuans",3087
"N","Sparganiaceae","Sparganium",132,81,"H","Sparganium glomeratum","clustered bur-reed","Sparganium glomeratum",3088
"N","Sparganiaceae","Sparganium",132,81,"H,S","Sparganium minimum","small bur-reed","Sparganium natans",3089
"N","Sparganiaceae","Sparganium",132,81,"H","Sparganium eurycarpum","giant bur-reed","Sparganium eurycarpum",3090
"N","Poaceae","Spartina",14,359,"G","Spartina pectinata","prairie cordgrass","Spartina pectinata",3091
"N","Poaceae","Spartina",14,359,"G","Spartina gracilis","alkali cordgrass","Spartina gracilis",3092
"I","Caryophyllaceae","Spergula",26,1040,"H","Spergula arvensis","corn spurry","Spergula arvensis",3093
"I","Caryophyllaceae","Spergularia",26,1041,"H","Spergularia rubra","red sand spurrey","Spergularia rubra",3094
"U","Apiaceae","Spermolepis",9,1043,"H","Spermolepis inermis","","Spermolepis inermis",3095
"N","Malvaceae","Sphaeralcea",2,268,"H","Sphaeralcea coccinea","scarlet globemallow","Sphaeralcea coccinea var. coccinea",3096
"N","Poaceae","Sphenopholis",14,217,"G","Sphenopholis obtusata s.l., Sphenopholis obtusata var. major","slender wedge grass","Sphenopholis intermedia",3097
"N","Poaceae","Sphenopholis",14,217,"G","Sphenopholis obtusata s.l., Sphenopholis obtusata var. obtusata","prairie wedge grass","Sphenopholis obtusata",3098
"N","Lycopodiaceae","Spinulum",94,2056,"H","Lycopodium annotinum","bristly clubmoss","Spinulum annotinum",3099
"N","Lycopodiaceae","Spinulum",94,2056,"H","","northern bristly clubmoss","Spinulum canadense",3100
"N","Rosaceae","Spiraea",13,28,"D","Spiraea alba var. alba","white meadowsweet","Spiraea alba var. alba",3101
"N","Rosaceae","Spiraea",13,28,"D","Spiraea tomentosa var. rosea","steeplebush","Spiraea tomentosa var. rosea",3102
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes casei","Case's ladies' tresses","Spiranthes casei var. casei",3103
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes lacera","slender ladies' tresses","Spiranthes lacera",3104
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes lacera var. gracilis","southern slender ladies' tresses","Spiranthes lacera var. gracilis",3105
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes lacera var. lacera","northern slender ladies' tresses","Spiranthes lacera var. lacera",3106
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes cernua","nodding ladies' tresses","Spiranthes cernua",3107
"N","Orchidaceae","Spiranthes",23,4,"H","","lesser ladies' tresses","Spiranthes ovalis",3108
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes romanzoffiana","hooded ladies' tresses","Spiranthes romanzoffiana",3109
"N","Orchidaceae","Spiranthes",23,4,"H","Spiranthes magnicamporum","Great Plains ladies' tresses","Spiranthes magnicamporum",3110
"N","Lemnaceae","Spirodela",89,269,"F,H","Spirodela polyrhiza","greater duckweed","Spirodela polyrrhiza",3111
"N","Poaceae","Sporobolus",14,270,"G","Sporobolus asper","rough dropseed","Sporobolus compositus var. compositus",3112
"N","Poaceae","Sporobolus",14,270,"G","Sporobolus heterolepis","prairie dropseed","Sporobolus heterolepis",3113
"N","Poaceae","Sporobolus",14,270,"G","Sporobolus neglectus","annual dropseed","Sporobolus neglectus",3114
"N","Poaceae","Sporobolus",14,270,"G","Sporobolus vaginiflorus","poverty dropseed","Sporobolus vaginiflorus var. vaginiflorus",3115
"N","Poaceae","Sporobolus",14,270,"G","Sporobolus cryptandrus, Sporobolus cryptandrus var. cryptandrus, Sporobolus cryptandrus var. fuscicolor","sand dropseed","Sporobolus cryptandrus",3116
"N","Lamiaceae","Stachys",12,213,"H","Stachys palustris","woundwort","Stachys palustris",3117
"N","Lamiaceae","Stachys",12,213,"H","Stachys palustris var. homotricha","woundwort","Stachys palustris var. homotricha",3118
"N","Lamiaceae","Stachys",12,213,"H","Stachys palustris var. pilosa","woundwort","Stachys palustris var. pilosa",3119
"N","Lamiaceae","Stachys",12,213,"H","Stachys hispida","smooth hedge nettle","Stachys hispida",3120
"N","Lamiaceae","Stachys",12,213,"H","Stachys tenuifolia","narrow-leaved hedge nettle","Stachys tenuifolia",3121
"N","Staphyleaceae","Staphylea",134,281,"D","Staphylea trifolia","bladdernut","Staphylea trifolia",3122
"N","Caryophyllaceae","Stellaria",26,457,"H","Stellaria borealis var. borealis","northern starwort","Stellaria borealis subsp. borealis",3123
"N","Caryophyllaceae","Stellaria",26,457,"H","Stellaria crassifolia","fleshy-leaved starwort","Stellaria crassifolia",3124
"I","Caryophyllaceae","Stellaria",26,457,"H","Stellaria graminea","lesser stitchwort","Stellaria graminea",3125
"N","Caryophyllaceae","Stellaria",26,457,"H","Stellaria longifolia","long-leaved chickweed","Stellaria longifolia",3126
"N","Caryophyllaceae","Stellaria",26,457,"H","Stellaria longipes","long-stalked chickweed","Stellaria longipes subsp. longipes",3127
"I","Caryophyllaceae","Stellaria",26,457,"H","Stellaria media","common chickweed","Stellaria media",3128
"N","Caryophyllaceae","Stellaria",26,457,"H","Stellaria alsine","alsine chickweed","Stellaria alsine",3129
"N","Liliaceae","Streptopus",16,2057,"H","Streptopus amplexifolius, Streptopus amplexifolius var. americanus, Streptopus amplexifolius var. denticulatus","clasping leaved twistedstalk","Streptopus amplexifolius",3130
"N","Liliaceae","Streptopus",16,2057,"H","Streptopus roseus, Streptopus roseus var. longipes","rose twistedstalk","Streptopus lanceolatus",3131
"N","Fabaceae","Strophostyles",21,510,"H","Strophostyles leiosperma","slickseed fuzzy bean","Strophostyles leiosperma",3132
"N","Fabaceae","Strophostyles",21,510,"H","Strophostyles helvola","trailing fuzzy bean","Strophostyles helvola",3133
"N","Potamogetonaceae","Stuckenia",120,1048,"H,S","Potamogeton filiformis","thread-leaved pondweed","Stuckenia filiformis",3134
"N","Potamogetonaceae","Stuckenia",120,1048,"H,S","Potamogeton filiformis var. borealis","thread-leaved pondweed","Stuckenia filiformis subsp. alpina",3135
"N","Potamogetonaceae","Stuckenia",120,1048,"H,S","Potamogeton pectinatus","sago pondweed","Stuckenia pectinata",3136
"N","Potamogetonaceae","Stuckenia",120,1048,"H,S","Potamogeton vaginatus","sheathed pondweed","Stuckenia vaginata",3137
"N","Potamogetonaceae","Stuckenia",120,1048,"H,S","Potamogeton filiformis var. filiformis","thread-leaved pondweed","Stuckenia filiformis subsp. occidentalis",3138
"N","Chenopodiaceae","Suaeda",49,1051,"H","Suaeda calceoliformis","sea-blite","Suaeda calceoliformis",3139
"N","Brassicaceae","Subularia",18,2058,"H,S","Subularia aquatica var. americana","awlwort","Subularia aquatica subsp. americana",3140
"N","Saxifragaceae","Sullivantia",80,1052,"H","Sullivantia renifolia","reniform sullivantia","Sullivantia sullivantii",3141
"N","Caprifoliaceae","Symphoricarpos",62,57,"D","Symphoricarpos albus","snowberry","Symphoricarpos albus",3142
"N","Caprifoliaceae","Symphoricarpos",62,57,"D","Symphoricarpos occidentalis","wolfberry","Symphoricarpos occidentalis",3143
"N","Asteraceae","Symphyotrichum",5,9,"H","Aster borealis","bog aster","Symphyotrichum boreale",3144
"N","Asteraceae","Symphyotrichum",5,9,"H","Aster ciliolatus","Lindley's aster","Symphyotrichum ciliolatum",3145
"N","Asteraceae","Symphyotrichum",5,9,"H","Aster cordifolius","heart-leaved aster","Symphyotrichum cordifolium",3146
"N","Asteraceae","Symphyotrichum",5,9,"H","Aster drummondii","Drummond's aster","Symphyotrichum drummondii var. drummondii",3147
